date,equity,ret,roll_vol_daily,roll_vol_ann,vt_multiplier,drawdown,throttle,risk_multiplier,equity_scaled
2019-12-16,1.0305544210513111,0.006788849543941655,0.004590010951880649,0.07286416496243435,1.5,0.0,1.0,1.5,1.0459073194940847
2019-12-17,1.0265142336249764,-0.003920401818482522,0.004712308496502812,0.07480557829657875,1.5,0.003920401818482522,1.0,1.5,1.0397567540581214
2019-12-18,1.0271759852663929,0.0006446590020281473,0.004676217824829333,0.0742326566451949,1.5,0.0032782701387781277,1.0,1.5,1.040762186885256
2019-12-19,1.0317097477068051,0.00441381273067476,0.004700890306042367,0.0746243201422945,1.5,0.0,1.0,1.5,1.0476527809703744
2019-12-20,1.0379920444599413,0.006089209457504907,0.004619214118828682,0.07332775086587433,1.5,0.0,1.0,1.5,1.0572218468034735
2019-12-23,1.0400879110162466,0.0020191547396644083,0.004614376901834648,0.0732509624266511,1.5,0.0,1.0,1.5,1.0604238885577486
2019-12-24,1.0483002942885828,0.007895854942023162,0.004757642893328117,0.07552523953559999,1.5,0.0,1.0,1.5,1.0729833183594106
2019-12-25,1.0539947322540946,0.005432067506359051,0.004631313722929094,0.07351982612634649,1.5,0.0,1.0,1.5,1.0817260950871987
2019-12-26,1.0576229874249774,0.003442384539364296,0.004446941032372205,0.07059300039975412,1.5,0.0,1.0,1.5,1.0873116708655313
2019-12-27,1.0557243111790675,-0.0017952297448948773,0.004434001240069485,0.07038758756505517,1.5,0.0017952297448948773,1.0,1.5,1.0843837094852675
2019-12-30,1.0534142569409384,-0.0021881226127579145,0.004518201506095476,0.07172422535043668,1.5,0.003979424174852864,1.0,1.5,1.0808245627118211
2019-12-31,1.0533483384238,-6.2576063219133e-05,0.004405650321525416,0.06993753068560803,1.5,0.004041751221373291,1.0,1.5,1.0807231120925735
2020-01-01,1.0515487766319638,-0.0017084204020572091,0.004429994844800752,0.0703239880118458,1.5,0.005743266613183806,1.0,1.5,1.077953617972063
2020-01-02,1.058139097735901,0.006267251933900431,0.004368398126255252,0.0693461704187516,1.5,0.0,1.0,1.5,1.0880873283173984
2020-01-03,1.0646280441951042,0.006132413472942799,0.004002681447992035,0.06354059813279304,1.5,0.0,1.0,1.5,1.0980962304052662
2020-01-06,1.0688806672754656,0.00399446840006612,0.004009396070023125,0.0636471894530454,1.5,0.0,1.0,1.5,1.1046756964441447
2020-01-07,1.0659936426178966,-0.0027009793945734772,0.003979829045599088,0.06317782749124035,1.5,0.0027009793945734772,1.0,1.5,1.100200137003472
2020-01-08,1.0673323200348048,0.0012558024395161738,0.003982475223004318,0.06321983425527554,1.5,0.0014485688515701867,1.0,1.5,1.1022725880274795
2020-01-09,1.0654279855869804,-0.0017842001146956,0.003982476531508768,0.06321985502713973,1.5,0.0032301844295546944,1.0,1.5,1.099322575710503
2020-01-10,1.0659400249517768,0.00048059500193642357,0.003601824600084085,0.05717719294738297,1.5,0.002751141838110316,1.0,1.5,1.1001150691136066
2020-01-13,1.0701711002342102,0.0039693370953257645,0.003465594758008567,0.055014611247718434,1.5,0.0,1.0,1.5,1.106665160443046
2020-01-14,1.0753378756273877,0.004827990021452289,0.0032494907681318657,0.051584066760463,1.5,0.0,1.0,1.5,1.114679612970608
2020-01-15,1.0756950592744758,0.0003321594590721677,0.003258302555176068,0.05172394954321313,1.5,0.0,1.0,1.5,1.1152349900365328
2020-01-16,1.0810260318200864,0.0049558399470628345,0.003277837234364543,0.05203405296165793,1.5,0.0,1.0,1.5,1.1235253792075106
2020-01-17,1.0783221165192731,-0.0025012490182690916,0.00332131682030512,0.052724269990698895,1.5,0.0025012490182690916,1.0,1.5,1.119310054079896
2020-01-20,1.070301465321548,-0.007438084663991873,0.003896066931808491,0.06184814515696628,1.5,0.009920729180297294,1.0,1.5,1.1068217696586404
2020-01-21,1.0684978922807242,-0.0016851075134067806,0.0036543962520098217,0.05801174204942707,1.5,0.01158911919842387,1.0,1.5,1.1040240991385595
2020-01-22,1.0725092466593842,0.0037541996176497783,0.0035690619256034473,0.0566571016136162,1.5,0.00787842744763767,1.0,1.5,1.1102411894148527
2020-01-23,1.062827219331467,-0.009027453477044145,0.004114102474162996,0.06530935208922493,1.5,0.01683475878742602,1.0,1.5,1.0952072133862416
2020-01-24,1.0664878677968406,0.0034442554714360085,0.004141999976037037,0.06575221120217696,1.5,0.013448486526053793,1.0,1.5,1.1008654735418342
2020-01-27,1.0639339951783586,-0.002394656981666188,0.004148980292378581,0.06586302028885067,1.5,0.015810938995567514,1.0,1.5,1.0969111807536958
2020-01-28,1.0629784595750025,-0.0008981154918317191,0.004158686099669721,0.06601709520304352,1.5,0.01669485443814689,1.0,1.5,1.0954334513667983
2020-01-29,1.065215917256507,0.0021048946583537287,0.004142106744524631,0.06575390609937315,1.5,0.014625100689722004,1.0,1.5,1.0988921093973443
2020-01-30,1.0640534607924066,-0.001091287170299049,0.0039495435118157484,0.06269705954695899,1.5,0.01570042767527402,1.0,1.5,1.097093299106552
2020-01-31,1.064369920028688,0.00029740915089515596,0.0037155175240859355,0.05898201216380296,1.5,0.01540768797524239,1.0,1.5,1.097582727486362
2020-02-03,1.065760228418982,0.0013062266831596059,0.0036156778120902374,0.05739710587034938,1.5,0.014121587225241816,1.0,1.5,1.0997332652547887
2020-02-04,1.062661791772784,-0.0029072548999077297,0.003623255675685958,0.057517400725610054,1.5,0.01698778707149451,1.0,1.5,1.0949374578687834
2020-02-05,1.06318507811547,0.000492429808559125,0.0036122502111145096,0.05734269439169735,1.5,0.016503722555670786,1.0,1.5,1.0957462276329273
2020-02-06,1.058790904148027,-0.004133028254339033,0.003699365407869878,0.05872560526787235,1.5,0.02056854045838552,1.0,1.5,1.088953102455339
2020-02-07,1.0638904886580025,0.004816422666644504,0.0038625293219501796,0.06131575210545067,1.5,0.015851184576224586,1.0,1.5,1.096820390063707
2020-02-10,1.0572649655376511,-0.006227636388317359,0.003964855121790101,0.0629401238199439,1.5,0.021980105550677198,1.0,1.5,1.0865744922047933
2020-02-11,1.048376048591363,-0.008407463820356509,0.004105929093034744,0.06517960368620952,1.5,0.030202772428848723,1.0,1.5,1.0728714886077921
2020-02-12,1.0421433825080773,-0.00594506722245336,0.004210778257518672,0.0668440325725938,1.5,0.035968282138908125,1.0,1.5,1.0633040489265517
2020-02-13,1.044753808005359,0.002504862134228958,0.004051603720080709,0.06431721512590624,1.5,0.03355351559264208,1.0,1.5,1.0672991940005445
2020-02-14,1.0509554191201955,0.005935954544809441,0.0043724254623157,0.06941010239672377,1.5,0.027816733191209142,1.0,1.5,1.076802353252493
2020-02-17,1.0533737521202713,0.0023010804797982676,0.004197754166520832,0.06663728153759603,1.5,0.025579661253168795,1.0,1.5,1.0805190665659985
2020-02-18,1.0460069437971715,-0.006993537012168316,0.004408616959206271,0.06998462459880948,1.5,0.0323943059576044,1.0,1.5,1.0691840914394242
2020-02-19,1.0440443227096712,-0.0018762983354352336,0.004270229643241958,0.06778779406292575,1.5,0.034209822910693855,1.0,1.5,1.0661749289428617
2020-02-20,1.0535625909944917,0.009116728167360977,0.004462612957192288,0.07084178449359195,1.5,0.025404976399463264,1.0,1.5,1.080754969451903
2020-02-21,1.058005495240173,0.004217029233628544,0.004499166066910366,0.07142204712135251,1.5,0.021295080693990776,1.0,1.5,1.087591332402755
2020-02-24,1.0589615535552672,0.0009036421071491052,0.004483049532581877,0.07116620507037602,1.5,0.020410681718431856,1.0,1.5,1.0890655223877495
2020-02-25,1.0556288294789709,-0.0031471624867847048,0.004526541296126837,0.07185661541289354,1.5,0.023493608473382555,1.0,1.5,1.0839243231511855
2020-02-26,1.0459639178870543,-0.00915559647673403,0.004874758090212932,0.0773843856498215,1.5,0.0324341069511519,1.0,1.5,1.0690383625800515
2020-02-27,1.0510416816940318,0.004854626168400822,0.005032754388063858,0.07989249912291616,1.5,0.027736936247104937,1.0,1.5,1.0768230349950598
2020-02-28,1.0535024877588564,0.002341302069826856,0.005070596147494376,0.08049321843067385,1.5,0.025460574723524032,1.0,1.5,1.0806047869960667
2020-03-02,1.0499783102529678,-0.003345200933873027,0.005089049791073119,0.08078616094082812,1.5,0.028720604919055037,1.0,1.5,1.0751825267821562
2020-03-03,1.0577862527854085,0.007436289355881476,0.005360144505760131,0.08508965612166317,1.5,0.02149789029182758,1.0,1.5,1.087175579351466
2020-03-04,1.05539343803874,-0.002262096657399071,0.00537555035776952,0.08533421644057462,1.5,0.02371135664345636,1.0,1.5,1.0834866349853807
2020-03-05,1.053436951125211,-0.001853798633772663,0.005318063771168993,0.08442164516937278,1.5,0.0255211991966785,1.0,1.5,1.0804737859199103
2020-03-06,1.0525850451159495,-0.0008086919756816746,0.00519046177956998,0.08239602634996754,1.5,0.026309252383360016,1.0,1.5,1.0791631301989986
2020-03-09,1.045979395947256,-0.006275644138536873,0.00519311095488405,0.08243808070433019,1.5,0.03241978901638798,1.0,1.5,1.0690044645401608
2020-03-10,1.0466576058034305,0.0006483969558122027,0.004870698778994036,0.07731994608194502,1.5,0.031792412953082105,1.0,1.5,1.0700441734009971
2020-03-11,1.040155902881771,-0.0062118718534210915,0.004887108873143152,0.07758044825060333,1.5,0.037806794411327616,1.0,1.5,1.0600737074769968
2020-03-12,1.0412808963311535,0.0010815623372089078,0.0048591826841795464,0.07713713374422235,1.5,0.03676612247904465,1.0,1.5,1.0617935111720056
2020-03-13,1.041650445901475,0.0003548990206423408,0.004657465697063499,0.07393497584546467,1.5,0.03642427171926288,1.0,1.5,1.0623587553878644
2020-03-16,1.04169099814839,3.893076326555445e-05,0.0046169694951454995,0.07329211856955856,1.5,0.036386758980696654,1.0,1.5,1.062420793043678
2020-03-17,1.0420146001839317,0.0003106506978718393,0.004375132864698384,0.06945308107714518,1.5,0.03608741185489539,1.0,1.5,1.0629158556848668
2020-03-18,1.0439892422954415,0.0018950234585592973,0.004379298378119838,0.06951920655272158,1.5,0.03426077488835977,1.0,1.5,1.0659372314063629
2020-03-19,1.0455223215702216,0.0014684818699943758,0.0038716167966917655,0.061460011294721575,1.5,0.03284260434514086,1.0,1.5,1.068285195654671
2020-03-20,1.0444023429528744,-0.0010712144487410313,0.0037268160528792613,0.05916137074801121,1.5,0.033878637321573035,1.0,1.5,1.066568651849229
2020-03-23,1.043476086920858,-0.0008868766316605381,0.0037101309248354186,0.058896502551627546,1.5,0.03473546778148062,1.0,1.5,1.065149779629149
2020-03-24,1.0361621625754918,-0.007009192100365658,0.003925212622269741,0.06231081864946468,1.5,0.04150119231546989,1.0,1.5,1.0539510204975246
2020-03-25,1.0429363335393824,0.006537751723198149,0.003766320054697105,0.05978847733562236,1.5,0.03523476508384693,1.0,1.5,1.064286725648161
2020-03-26,1.0409237491548484,-0.0019297289008083363,0.003603388648110058,0.0572020214400747,1.5,0.037096500440159774,1.0,1.5,1.0612060483683161
2020-03-27,1.038545945839991,-0.002284320361398251,0.0035632953894571286,0.056565560690199655,1.5,0.039296080510265896,1.0,1.5,1.0575698464924261
2020-03-30,1.0414131326596818,0.0027607703165908326,0.0035857979300025667,0.05692277744710192,1.5,0.0366437976463061,1.0,1.5,1.0619494076523028
2020-03-31,1.039811478515145,-0.0015379623074718296,0.0031061644237777315,0.04930883157955273,1.5,0.03812540317419533,1.0,1.5,1.0594995504101858
2020-04-01,1.0393191258056584,-0.0004735018988151207,0.0030899771565263212,0.049051866678234905,1.5,0.038580852622214334,1.0,1.5,1.0587470378368165
2020-04-02,1.0383495695119762,-0.0009328764088033514,0.003080215330674706,0.04889690249696313,1.5,0.03947773786377495,1.0,1.5,1.0572655176350838
2020-04-03,1.0408991239051348,0.00245539119774163,0.0031565227322274472,0.050108244943175714,1.5,0.037119279956090656,1.0,1.5,1.0611595183035991
2020-04-06,1.043263778656223,0.002271742474157179,0.00292276817249977,0.04639750634597475,1.5,0.03493186292681982,1.0,1.5,1.0647755400279788
2020-04-07,1.0407205466028115,-0.0024377651227260877,0.0029590682002302265,0.04697375142173196,1.5,0.037284472372431154,1.0,1.5,1.0608820310154607
2020-04-08,1.0397109915066025,-0.000970053968382234,0.002636635981550559,0.0418552986299248,1.5,0.03821835839042942,1.0,1.5,1.059338361779203
2020-04-09,1.0478215824545145,0.007800812931831436,0.0031361060070185668,0.04978413947824147,1.5,0.030715679722963407,1.0,1.5,1.0717339123668312
2020-04-10,1.039758858347312,-0.007694749031906367,0.0035893379346939127,0.05697897327942174,1.5,0.03817407930805716,1.0,1.5,1.0593638271398624
2020-04-13,1.041821075211183,0.001983360706489856,0.0036175851959522293,0.057427384650470786,1.5,0.03626643157047327,1.0,1.5,1.0625154780228014
2020-04-14,1.043398028797501,0.001513651071032962,0.0036320102021956766,0.05765637452555508,1.5,0.034807675222429446,1.0,1.5,1.0649278945597491
2020-04-15,1.041756037165475,-0.0015736963140695615,0.0036236705501966325,0.05752398665429332,1.5,0.036326594826300185,1.0,1.5,1.0624140849061212
2020-04-16,1.0424413397769383,0.0006578340676843819,0.0036104035515035623,0.05731337957917683,1.5,0.03569265763025553,1.0,1.5,1.0634624231746796
2020-04-17,1.0499455812842224,0.007198718259667114,0.003938828297710334,0.06252696079635256,1.5,0.028750880756807318,1.0,1.5,1.0749457727209457
2020-04-20,1.048228631838641,-0.0016352747001244783,0.003953193396888484,0.06275499967625753,1.5,0.030339139869023923,1.0,1.5,1.0723090252817413
2020-04-21,1.0470099816319531,-0.0011625805379406051,0.0036077693697233546,0.057271563239785425,1.5,0.031466448713414974,1.0,1.5,1.0704390568765654
2020-04-22,1.0580396692793033,0.010534462747106232,0.00402205469321727,0.0638481388665185,1.5,0.02126346809806401,1.0,1.5,1.087353807428136
2020-04-23,1.063081147686813,0.004764923805686605,0.0040653495907891565,0.06453542405859784,1.5,0.016599863097709333,1.0,1.5,1.0951255444914632
2020-04-24,1.067924913212961,0.00455634599173127,0.004057184771884413,0.06440581157666687,1.5,0.012119151825666585,1.0,1.5,1.1026102008190926
2020-04-27,1.0684654779361518,0.0005061823322058956,0.004049234231745543,0.06427960066469035,1.5,0.011619103993996238,1.0,1.5,1.1034473835235394
2020-04-28,1.0767447792076337,0.0077487775154647665,0.004226754263058296,0.067097643798206,1.5,0.003960360330309998,1.0,1.5,1.1162729359359578
2020-04-29,1.0786030305906775,0.0017258048693873373,0.004195826747023132,0.06660668470161797,1.5,0.0022413902700653132,1.0,1.5,1.119162639838563
2020-04-30,1.0757043254665808,-0.0026874624323179885,0.004271089130092551,0.06780143799369653,1.5,0.0049228290502363325,1.0,1.5,1.114651078513233
2020-05-01,1.0743399608608135,-0.0012683453747157625,0.004318395343374351,0.06855240084856747,1.5,0.006184930577495695,1.0,1.5,1.1125304347034517
2020-05-04,1.0684413499177647,-0.005490451028483112,0.0045806744724999245,0.07271595294706067,1.5,0.011641423547528507,1.0,1.5,1.103367993899297
2020-05-05,1.0714147906111156,0.002782970439678012,0.004514002795789177,0.07165757289065067,1.5,0.008890850845459042,1.0,1.5,1.1079739546659602
2020-05-06,1.0720044026287816,0.0005503116279828024,0.0044850716235912205,0.07119830477001038,1.5,0.008345431956079175,1.0,1.5,1.1088885510920925
2020-05-07,1.0670108810751366,-0.0046581166470957,0.004437281955317292,0.07043966730506385,1.5,0.012964674607652937,1.0,1.5,1.1011405527626685
2020-05-08,1.0665424527164644,-0.0004390099173123829,0.003992646277287079,0.06338129473649667,1.5,0.013397992904237932,1.0,1.5,1.1004154353281421
2020-05-11,1.0587208730494764,-0.007333584938008397,0.0044056280686075346,0.06993717743148807,1.5,0.020633322523284314,1.0,1.5,1.0883104502350305
2020-05-12,1.0537976684792345,-0.004650144051719041,0.0045588703528642496,0.0723698232783845,1.5,0.025187518653004504,1.0,1.5,1.0807192496851543
2020-05-13,1.0485610933317595,-0.004969241538588798,0.004694386155777817,0.07452106995775575,1.5,0.030031597327648818,1.0,1.5,1.0726637172045224
2020-05-14,1.044711935780854,-0.00367089488193284,0.004773705106804685,0.07578021926978537,1.5,0.03359224937265526,1.0,1.5,1.0667572635802407
2020-05-15,1.0458180063202014,0.0010587325572388728,0.004498084518596555,0.07140487807413703,1.5,0.032569082023498064,1.0,1.5,1.0684513795486759
2020-05-18,1.0511433186862564,0.005092006767786206,0.004626881198903847,0.07344946198883975,1.5,0.027642917241796128,1.0,1.5,1.0766122220322445
2020-05-19,1.0471233306487824,-0.0038243957470027734,0.004700408517263365,0.0746166719825323,1.5,0.03136159553366458,1.0,1.5,1.0704361352275775
2020-05-20,1.0449523129618532,-0.0020733161256029087,0.004047637392556009,0.06425425162841474,1.5,0.033369889157522925,1.0,1.5,1.0671071064766844
2020-05-21,1.0472250045135054,0.002174923700786424,0.0039126558847650756,0.06211148662117071,1.5,0.03126754241955798,1.0,1.5,1.070588421282415
2020-05-22,1.0464395757333744,-0.0007500095745860413,0.0037194213654040483,0.05904398372351646,1.5,0.031994101037955525,1.0,1.5,1.069383993932811
2020-05-25,1.0470624888452738,0.0005952690688928453,0.00372128585697479,0.05907358160962302,1.5,0.03141787706779764,1.0,1.5,1.0703388507543468
2020-05-26,1.0486523325601105,0.001518384749500612,0.0031997339089743647,0.05079420110836052,1.5,0.029947196743698612,1.0,1.5,1.072776630036022
2020-05-27,1.043228969236309,-0.005171745825960472,0.003224931762123374,0.051194204626390544,1.5,0.03496406327990065,1.0,1.5,1.0644544379481569
2020-05-28,1.035659580219857,-0.007255731234144358,0.0034439100045780906,0.05467037645880567,1.5,0.04196610466803241,1.0,1.5,1.0528693449790407
2020-05-29,1.035596720452726,-6.06953948298905e-05,0.0034647884164689916,0.05500181097260545,1.5,0.04202425291357004,1.0,1.5,1.0527734884981441
2020-06-01,1.0299840317955542,-0.0054197628732526315,0.003461085398823504,0.054943027389862786,1.5,0.04721625430110554,1.0,1.5,1.0442148144977839
2020-06-02,1.031290623686628,0.0012685554831330936,0.003374934449486993,0.05357542346692359,1.5,0.04600759525625919,1.0,1.5,1.046201781140534
2020-06-03,1.0312369173317022,-5.2076838179426765e-05,0.003355556494929729,0.0532678079748698,1.5,0.046057276164345406,1.0,1.5,1.0461200568192448
2020-06-04,1.0332133251529672,0.0019165409888339813,0.003394118803942511,0.05387996565263927,1.5,0.04422900583311451,1.0,1.5,1.049127454771448
2020-06-05,1.025817497113242,-0.007158084259734188,0.003589268132829778,0.056977865209180446,1.5,0.05107049514237094,1.0,1.5,1.0378628406907664
2020-06-08,1.0344600386820006,0.008425028421799707,0.004021992950151308,0.06384715872573218,1.5,0.04307573709366108,1.0,1.5,1.0509788765868906
2020-06-09,1.0307892702210504,-0.0035484874462885507,0.003981019532948253,0.06319672589202951,1.5,0.046471370827633196,1.0,1.5,1.0453847985620661
2020-06-10,1.0393365479572887,0.008291973910831807,0.0043662884752863835,0.06931268074785098,1.5,0.03856473631130464,1.0,1.5,1.0583872537767514
2020-06-11,1.03611653559637,-0.0030981421438968093,0.004346787258079075,0.06900310852188941,1.5,0.04154339942036722,1.0,1.5,1.0534687025435179
2020-06-12,1.0353508447488995,-0.0007390007023001521,0.004334188783805963,0.06880311394293642,1.5,0.042251699521319686,1.0,1.5,1.0523009313769716
2020-06-15,1.0441985741113964,0.008545633982307344,0.004613106881627239,0.07323080148087811,1.5,0.034067133098251934,1.0,1.5,1.0657897992751546
2020-06-16,1.0441584309276164,-3.844401321284607e-05,0.004542590922824229,0.07211139533815389,1.5,0.03410426743414985,1.0,1.5,1.0657283394194663
2020-06-17,1.0414716338078007,-0.002573169971369915,0.004554565271320596,0.07230148222755432,1.5,0.03658968132866258,1.0,1.5,1.0616148891785182
2020-06-18,1.0443804915103472,0.0027930263370794517,0.004572342416485646,0.07258368565831883,1.5,0.0338988509351994,1.0,1.5,1.066062566696485
2020-06-19,1.0545362175399504,0.009724162900550226,0.005046125830015026,0.0801047641833549,1.5,0.02450432598328456,1.0,1.5,1.081612415787588
2020-06-22,1.0568987169245174,0.002240320764021142,0.005062050506502783,0.08035756058552948,1.5,0.022318902769572158,1.0,1.5,1.0852471539181558
2020-06-23,1.0602314886035908,0.0031533501041343115,0.005091270244470649,0.08082140954575415,1.5,0.01923593197981044,1.0,1.5,1.0903804002568849
2020-06-24,1.0574629873992498,-0.002611223335752255,0.004976371733928764,0.07899745223632079,1.5,0.021796926001092065,1.0,1.5,1.0861095601378883
2020-06-25,1.0604868096803737,0.0028595064954100025,0.004646169962338443,0.07375566161571513,1.5,0.018999747957162083,1.0,1.5,1.0907681661508
2020-06-26,1.064459344185542,0.003745953715695416,0.0046687082479210515,0.07411344580749114,1.5,0.015324966417924024,1.0,1.5,1.0968971167482324
2020-06-29,1.0598205842101187,-0.004357855469785399,0.0045964835357439485,0.07296691404588815,1.5,0.01961603789898081,1.0,1.5,1.0897269380982126
2020-06-30,1.0578718859823055,-0.0018387057742094148,0.0046518121196604464,0.07384522808650668,1.5,0.02141867555103827,1.0,1.5,1.0867214072781235
2020-07-01,1.0566876951369908,-0.0011194085607211246,0.0046729084321891455,0.07418012166569528,1.5,0.022514107862988242,1.0,1.5,1.0848966794084844
2020-07-02,1.054980900222656,-0.0016152311815399445,0.004710235547899653,0.07477267125767129,1.5,0.024092973555483344,1.0,1.5,1.0822681409904897
2020-07-03,1.0523591781476074,-0.0024850896110966136,0.004402958092286091,0.06989479287137025,1.5,0.02651818996829669,1.0,1.5,1.0782338410200953
2020-07-06,1.0553908860345744,0.002880868005830095,0.004109627421159803,0.06523831282512324,1.5,0.023713717367518816,1.0,1.5,1.0828932150831925
2020-07-07,1.057771354260084,0.0022555322933037747,0.003980340031802996,0.0631859391457539,1.5,0.021511672129531756,1.0,1.5,1.0865569660084222
2020-07-08,1.052791209320277,-0.004708148807159418,0.0038447392889630573,0.061033344086853306,1.5,0.026118540783214517,1.0,1.5,1.0788834581832873
2020-07-09,1.0529750854905928,0.00017465587543674665,0.0037501844322052093,0.0595323322694457,1.5,0.02594844666438345,1.0,1.5,1.079166108185612
2020-07-10,1.0526278479853248,-0.0003297680164068284,0.0037427624189711873,0.059414511461977786,1.5,0.026269657713004824,1.0,1.5,1.0786322964853072
2020-07-13,1.0501792643525645,-0.002326162696005829,0.0033525385870594652,0.05321990017264326,1.5,0.0285347129112018,1.0,1.5,1.0748686851691205
2020-07-14,1.050385617514967,0.00019649327444093423,0.003351774455379587,0.05320776995828008,1.5,0.028343826515936033,1.0,1.5,1.0751854918704349
2020-07-15,1.0497514036896605,-0.0006037914216752149,0.003294267827411992,0.05229488054023907,1.5,0.028930504178303562,1.0,1.5,1.0742117102053834
2020-07-16,1.0360108310639131,-0.013089358659061578,0.004362986164889897,0.06926025819548469,1.5,0.04164118109198789,1.0,1.5,1.0531205966794202
2020-07-17,1.0346299094786782,-0.0013329219577915552,0.003695491997412319,0.05866411678309408,1.5,0.04291859860515357,1.0,1.5,1.0510150053281453
2020-07-20,1.0351722975163418,0.0005242338663269397,0.0036400306936611787,0.05778369588041649,1.5,0.04241686412171064,1.0,1.5,1.0518414718178617
2020-07-21,1.030687712064477,-0.004332211616002946,0.0035747636702120216,0.056747614003257146,1.5,0.046565316906250986,1.0,1.5,1.0450062720542572
2020-07-22,1.0350793312650546,0.004260863061791076,0.0037674470055310463,0.05980636712550079,1.5,0.042502862283226306,1.0,1.5,1.051685214990161
2020-07-23,1.0257112919168652,-0.009050552035214543,0.004032485355254999,0.06401372049308805,1.5,0.051168739951701014,1.0,1.5,1.0374077173457597
2020-07-24,1.0316536111868635,0.005793364387061795,0.004191225121341502,0.06653363615853676,1.5,0.045671814720406156,1.0,1.5,1.0464228387325607
2020-07-27,1.031760673707398,0.00010377758520263569,0.004154690251287043,0.0659536630764598,1.5,0.04557277684584704,1.0,1.5,1.0465857315855176
2020-07-28,1.0278421079467603,-0.0037979406082200295,0.0041884418220722195,0.06648945265239203,1.5,0.04919763475425476,1.0,1.5,1.0406234259105591
2020-07-29,1.0257592008976868,-0.0020264854231691887,0.004189743512770315,0.06651011635161855,1.5,0.051124421887740024,1.0,1.5,1.037460213605135
2020-07-30,1.0290535093043969,0.003211580655408275,0.004311973343870608,0.06845045476692738,1.5,0.0480770314366854,1.0,1.5,1.04245804433429
2020-07-31,1.03813829715339,0.008828294900946387,0.004822594756332459,0.07655631839579893,1.5,0.039673174747224094,1.0,1.5,1.0562627348901603
2020-08-03,1.042749464999421,0.0044417664377425226,0.0048915387699570295,0.07765077068242252,1.5,0.03540762728555258,1.0,1.5,1.0633002434380703
2020-08-04,1.04560659115941,0.0027399929282059254,0.004906747512025406,0.07789220197802482,1.5,0.03276465100571346,1.0,1.5,1.0676703961594403
2020-08-05,1.042851744466219,-0.002634687574163186,0.004839581661072942,0.07682597714872731,1.5,0.03531301396100017,1.0,1.5,1.0634509292703456
2020-08-06,1.048385458095621,0.005306328208938504,0.004999935673583608,0.07937151818173468,1.5,0.030194068194185575,1.0,1.5,1.0719154587675594
2020-08-07,1.0542736333041147,0.00561642205452717,0.0051580174583397,0.08188098871737787,1.5,0.024747228770180096,1.0,1.5,1.0809459532023755
2020-08-10,1.0528032275920862,-0.001394709746671996,0.00514015233687445,0.08159738870614378,1.5,0.026107423315683165,1.0,1.5,1.07868454441754
2020-08-11,1.0493855724627208,-0.0032462430203430426,0.005192689748147617,0.08243139425467931,1.5,0.029268915295308506,1.0,1.5,1.0734320361573388
2020-08-12,1.0538794212928475,0.004282361934498935,0.005274439509648435,0.08372913148669935,1.5,0.02511189344953424,1.0,1.5,1.0803272728937066
2020-08-13,1.0546612729265288,0.0007418795906670717,0.004302520658108204,0.0683003980324336,1.5,0.024388643860100312,1.0,1.5,1.0815294820262078
2020-08-14,1.0517685207766458,-0.002742825800226778,0.004349847576939168,0.06905168957770762,1.5,0.027064575858715134,1.0,1.5,1.0770798115756968
2020-08-17,1.045162266572547,-0.0062810913937798585,0.0046184366414388665,0.07331540879493376,1.5,0.033175672177992555,1.0,1.5,1.0669319564733435
2020-08-18,1.040459798037034,-0.004499271248027403,0.0046272949964354364,0.07345603082101006,1.5,0.03752567707805554,1.0,1.5,1.0597313320603003
2020-08-19,1.0488570995768858,0.008070760211681849,0.004851886247757518,0.07702130640684426,1.5,0.02975777760785181,1.0,1.5,1.0725605882650975
2020-08-20,1.0513131241332725,0.0023416198044303727,0.004316020453682242,0.06851470064346829,1.5,0.02748583920480374,1.0,1.5,1.076327881937497
2020-08-21,1.0559214189583133,0.004383370395798947,0.00425215614240518,0.06750088613171915,1.5,0.023222949422878725,1.0,1.5,1.0834047975982837
2020-08-24,1.0574500099173278,0.001447637041516403,0.004245353680497843,0.06739290039666032,1.5,0.021808930783160152,1.0,1.5,1.0857573629722235
2020-08-25,1.063610103526466,0.005825423000014762,0.004192172330052006,0.06654867263066276,1.5,0.016110554030135393,1.0,1.5,1.095244856844264
2020-08-26,1.071745060930614,0.007648439383168837,0.004288965376520558,0.06808521460823942,1.5,0.008585335242895398,1.0,1.5,1.1078102276902153
2020-08-27,1.0716650154325986,-7.46870696525237e-05,0.004310127691322491,0.06842115594103367,1.5,0.008659381099016539,1.0,1.5,1.1076861190407594
2020-08-28,1.06967913683081,-0.0018530777558198874,0.004092159382026342,0.06496101630048876,1.5,0.010496412348342754,1.0,1.5,1.1046071762793221
2020-08-31,1.0786332300414818,0.008370821587864619,0.00431654247134444,0.06852298741695324,1.5,0.0022134543555587527,1.0,1.5,1.1184768806752858
2020-09-01,1.083923734021822,0.004904821984889729,0.004368038811929267,0.06934046648065725,1.5,0.0,1.0,1.5,1.1267057756661765
2020-09-02,1.0855927053819143,0.001539749806842794,0.004248742189885524,0.06744669131559039,1.5,0.0,1.0,1.5,1.1293080431668525
2020-09-03,1.0844923325753275,-0.0010136147757180414,0.004227494708722851,0.06710939800873263,1.5,0.0010136147757180414,1.0,1.5,1.1275910181885158
